# Trim_Forces           
# Time                  	total_x                 	total_y                 	total_z                 
1.197723075747490e-01	-4.712474694304231e-01	+1.463314439986253e+00	+1.026465610101478e-16
1.199999973177910e-01	-4.694578438306624e-01	+1.423326836492737e+00	+5.511161935821588e-17
1.202325597405434e-01	-4.793977818571271e-01	+1.436102429058462e+00	-5.988198477553167e-17
1.204651147127151e-01	-4.783566704224586e-01	+1.402615469470098e+00	+5.906205517885293e-16
1.207034885883331e-01	-4.772116403324601e-01	+1.372567827698499e+00	-4.651906464162096e-16
1.209418624639511e-01	-4.850051926904239e-01	+1.378054585030565e+00	+5.634913821203832e-16
1.211802288889885e-01	-4.810137198702159e-01	+1.338212054641206e+00	+2.923571714060196e-16
1.214186027646065e-01	-4.875188545530385e-01	+1.341334668172645e+00	-1.518998031172366e-16
1.216569766402245e-01	-4.854778364948855e-01	+1.308529470971824e+00	+4.478757789693313e-17
1.218953505158424e-01	-4.929206306888397e-01	+1.313460065110797e+00	-3.005162000853993e-16
1.221337243914604e-01	-4.919855920850260e-01	+1.287741590010603e+00	+7.692468182468187e-17
1.223720908164978e-01	-4.964371123598211e-01	+1.282187943714205e+00	+4.336964499551324e-16
1.226104646921158e-01	-4.961176575556531e-01	+1.268339039100134e+00	-3.172669000704875e-16
1.228567808866501e-01	-4.879761404694833e-01	+1.219882752320901e+00	+6.376816904336754e-17
1.231030970811844e-01	-4.963472173132339e-01	+1.226918106448724e+00	+6.091321729021997e-17
1.233494207262993e-01	-4.924476795064001e-01	+1.193992026096484e+00	+6.406824602358668e-16
1.235957369208336e-01	-4.938533694553585e-01	+1.186469200260702e+00	+2.555204797442555e-16
1.238420531153679e-01	-4.979965259431176e-01	+1.189722774858738e+00	-3.332111005552136e-16
1.240883693099022e-01	-4.930492950635194e-01	+1.150732431995430e+00	+4.864443530990141e-17
1.243346929550171e-01	-4.961582783278873e-01	+1.146440971749413e+00	+6.576014093944335e-17
1.245810091495514e-01	-4.936503702987244e-01	+1.114887072837166e+00	-2.743760610875264e-16
1.248273253440857e-01	-4.977794675144036e-01	+1.113724702416316e+00	+5.557838526815993e-17
1.250736415386200e-01	-4.905101852934423e-01	+1.074614073995690e+00	-9.754978864048379e-17
1.253199577331543e-01	-4.975729524028294e-01	+1.082882756346391e+00	+7.727954469284889e-16
1.255662739276886e-01	-4.893341040622057e-01	+1.045177051712063e+00	-5.079934066002992e-16
1.258125901222229e-01	-4.987227877296025e-01	+1.050959494379682e+00	+7.906548578735186e-16
1.260589212179184e-01	-4.936623863650584e-01	+1.023279492126535e+00	-6.675770713966060e-16
1.263052374124527e-01	-4.934603779982624e-01	+1.015503541963143e+00	+3.900237576119256e-16
1.265515536069870e-01	-4.898883031946941e-01	+9.916028156931285e-01	-2.831570188778589e-16
1.267978698015213e-01	-4.932564688306672e-01	+9.849080383916787e-01	+4.182528961176759e-16
1.270441859960556e-01	-4.895668177910228e-01	+9.680134569970819e-01	-3.070859072112083e-16
1.272905021905899e-01	-4.845667663305724e-01	+9.413494717229851e-01	+7.447741355129011e-17
1.275368183851242e-01	-4.880803234931457e-01	+9.352234609769954e-01	+4.247708008036335e-16
1.277607530355453e-01	-4.817916541618530e-01	+9.108029302923329e-01	+7.477635340817463e-17
1.279846727848053e-01	-4.798813450813535e-01	+8.954240487929407e-01	-3.210091799632530e-16
1.282085925340652e-01	-4.751090244452758e-01	+8.749979006501811e-01	+4.367596265129326e-16
1.284325271844864e-01	-4.708142054832327e-01	+8.579555736527562e-01	+7.080334570850593e-17
1.286564469337463e-01	-4.659095316697550e-01	+8.399273885458773e-01	+4.750465898687677e-17
1.288803666830063e-01	-4.630102085635652e-01	+8.253236846754102e-01	-2.804104741288238e-16
1.291043013334274e-01	-4.581526459239255e-01	+8.057159743543471e-01	+6.689458575597738e-16
1.293282210826874e-01	-4.615525877082066e-01	+8.037503736965410e-01	-5.738677053931358e-16
1.295521557331085e-01	-4.577812620056549e-01	+7.882406137578787e-01	+4.726676287462175e-16
1.297760754823685e-01	-4.556911973377527e-01	+7.760960945505768e-01	+7.616220663386449e-17
1.299999952316284e-01	-4.494439332145810e-01	+7.556404307551620e-01	+5.619780952514600e-17
1.302222162485123e-01	-4.465347437607686e-01	+7.423681817284430e-01	+5.278070746426784e-16
1.304444372653961e-01	-4.407319048047603e-01	+7.242221492299050e-01	-7.628813062797887e-16
1.306666731834412e-01	-4.361326134594057e-01	+7.085703074915572e-01	+7.108678534441612e-16
1.308888942003250e-01	-4.322790131279348e-01	+6.944499599268673e-01	-1.766494779860941e-16
1.311111152172089e-01	-4.296166903034476e-01	+6.824523535198349e-01	+6.896692433342002e-17
1.313333362340927e-01	-4.270205596833140e-01	+6.706717700954672e-01	+2.869267432287293e-16
1.315499991178513e-01	-4.252401286864664e-01	+6.607141445784225e-01	-1.552103369269326e-16
1.317723691463470e-01	-4.216263966116002e-01	+6.477661916379323e-01	-3.331526108558345e-16
1.319888830184937e-01	-4.178741628324078e-01	+6.352435019929904e-01	+8.220597350697264e-17
1.322114169597626e-01	-4.121657743721858e-01	+6.195662307561901e-01	+8.903209715300794e-16
1.324339509010315e-01	-4.065064851344390e-01	+6.042127724656967e-01	-7.424769713197576e-16
1.326564848423004e-01	-4.004957500730839e-01	+5.884224783975758e-01	+7.980543927159267e-17
1.328790038824081e-01	-3.955361452229714e-01	+5.745578915980932e-01	+4.844217539711949e-16
1.331015378236771e-01	-3.906750403209895e-01	+5.610322147694634e-01	+7.417963755260875e-17
1.333240717649460e-01	-3.864074464892838e-01	+5.487453054449701e-01	-3.158830801095113e-16
1.335466057062149e-01	-3.814291751265250e-01	+5.355648370314536e-01	+6.867858873123865e-17
1.337770819664001e-01	-3.754379383431983e-01	+5.210377936029104e-01	+4.136686878365602e-16
1.339993327856064e-01	-3.691159176512893e-01	+5.064864846688824e-01	-3.179205629920388e-16
1.342301219701767e-01	-3.623053691870531e-01	+4.913801040434367e-01	+8.590907565901023e-17
1.344609111547470e-01	-3.547384649503335e-01	+4.753569592539518e-01	-7.904951764653502e-17
1.346917152404785e-01	-3.479060724591042e-01	+4.608114353478027e-01	+5.832827132448132e-16
1.349225044250488e-01	-3.410101930778653e-01	+4.462650167038393e-01	+2.836036352237383e-16
1.351533085107803e-01	-3.348382673029442e-01	+4.330233206130150e-01	-1.566794563611422e-16
1.353840976953506e-01	-3.286365777285600e-01	+4.201157763178165e-01	-4.773645487772368e-16
1.356270462274551e-01	-3.197132565759254e-01	+4.032823225865099e-01	+9.566233377298819e-16
1.358699798583984e-01	-3.131336568176624e-01	+3.899515734079502e-01	-6.714588445303722e-16
1.361129283905029e-01	-3.064743047261664e-01	+3.765961660946469e-01	+4.114633281223894e-16
1.363558620214462e-01	-3.000203097761537e-01	+3.638064312927660e-01	+3.847598966857086e-17
1.365988105535507e-01	-2.932949059397623e-01	+3.509644825976718e-01	+8.242265122962430e-17
1.368417441844940e-01	-2.858994254213564e-01	+3.377665913053907e-01	-4.526680186104890e-16
1.370846927165985e-01	-2.785622646784672e-01	+3.248856163145303e-01	+9.890407323938567e-16
1.373497247695923e-01	-2.809180832721523e-01	+3.272955786772840e-01	-6.341632532561224e-16
1.376147419214249e-01	-2.617534543782469e-01	+3.006165403830631e-01	-4.824100068914039e-17
1.378797739744186e-01	-2.565892722149952e-01	+2.918149680436746e-01	+4.615039611357743e-17
1.381448060274124e-01	-2.500252268422241e-01	+2.798314915609963e-01	+2.055411888401561e-16
1.384098380804062e-01	-2.563685853186513e-01	+2.842454857646798e-01	+3.679894900594026e-16
1.386748552322388e-01	-2.362058629851515e-01	+2.544902357907310e-01	-2.587650919377136e-16
1.389398872852325e-01	-2.438577158242830e-01	+2.610440268225190e-01	+3.798950865061421e-16
1.392049193382263e-01	-2.237621103600624e-01	+2.363745392651697e-01	+5.600830676346730e-17
1.394699513912201e-01	-2.142830113428039e-01	+2.242263903850377e-01	+3.423074551397864e-17
1.397349685430527e-01	-2.137418815981862e-01	+2.196550234313561e-01	-2.723863880289058e-16
1.400000005960464e-01	-1.993536673192118e-01	+2.008342592424594e-01	+4.132244634336064e-16
1.402941197156906e-01	-2.036792189166123e-01	+2.049069588551092e-01	+5.618053560143845e-17
1.406072080135345e-01	-1.856729412273565e-01	+1.803277291415665e-01	-2.252608484448303e-16
1.409310996532440e-01	-1.824526772759960e-01	+1.788578049628027e-01	+6.003294907914154e-17
1.412669867277145e-01	-1.819623789240974e-01	+1.778963673063682e-01	+3.084738865046233e-16
1.416028738021851e-01	-1.689829458333752e-01	+1.660284471307301e-01	-2.059261619341455e-16
1.419387608766556e-01	-1.555251170585675e-01	+1.499489689353840e-01	+2.922601692960094e-16
1.422746479511261e-01	-1.640038292051140e-01	+1.516045660677486e-01	-2.204351850900773e-16
1.426105201244354e-01	-1.631177067381455e-01	+1.496632142091193e-01	+3.038822936124447e-16
1.429464071989059e-01	-1.513355481489191e-01	+1.378737747031483e-01	-1.929839107239570e-16
1.432822942733765e-01	-1.544921192833727e-01	+1.355066937669431e-01	+3.078446316329995e-17
1.436181813478470e-01	-1.397032656945107e-01	+1.202649099648835e-01	+3.277037149368951e-16
1.439727246761322e-01	-1.408469659872417e-01	+1.184734153420464e-01	-2.102957048876528e-16
1.443272680044174e-01	-1.399965533236081e-01	+1.172622564482557e-01	+3.090226581041459e-16
1.446818113327026e-01	-1.395354076222727e-01	+1.163517682497036e-01	-2.086260956289489e-16
1.450363695621490e-01	-1.332999627687913e-01	+1.085464773053552e-01	+2.905495880172456e-16
1.453909128904343e-01	-1.221842702919764e-01	+9.766610921762951e-02	+1.873598783664596e-16
1.457454562187195e-01	-1.090772204234552e-01	+8.851874140306300e-02	-9.853352509136846e-17
1.460999995470047e-01	-9.668659711103174e-02	+7.751408751605718e-02	-2.915319578104973e-16
1.464545428752899e-01	-8.791193593552506e-02	+6.967263887950206e-02	+3.755652957152330e-16
1.468090862035751e-01	-7.713290221702485e-02	+6.105435529932402e-02	-3.118411240273449e-16
1.471636295318604e-01	-6.437254548232725e-02	+5.067246104901854e-02	+1.429255904872334e-16
1.475181877613068e-01	-5.264210620952293e-02	+4.297600015468569e-02	+4.306555172142865e-16
1.478727310895920e-01	-3.802497709185988e-02	+3.290627671278565e-02	-9.258350846420584e-17
1.482272744178772e-01	-2.312238652583423e-02	+2.274366197630071e-02	+1.797851449886408e-16
1.485818177461624e-01	-1.328072633127269e-02	+1.720516706271807e-02	-3.492526638641671e-16
1.489363610744476e-01	+2.447027880439697e-03	+7.504196933203950e-03	+2.997591706312607e-16
1.492909044027328e-01	+1.234883181701355e-02	+1.675417145217874e-03	+3.398777255649250e-17
1.496454477310181e-01	+2.407206108391032e-02	-4.928456280063196e-03	+3.215057536456726e-17
1.500000059604645e-01	+3.841959727395158e-02	-1.170019234343894e-02	-2.841394536793571e-16
1.503846198320389e-01	+5.500103930775901e-02	-2.076215055409117e-02	+4.814662503429011e-16
1.507692337036133e-01	+6.736499564911319e-02	-2.631106374759108e-02	-3.059713841956340e-16
1.511538475751877e-01	+7.906567573801219e-02	-3.148540837674284e-02	+2.571197541787297e-16
1.515384614467621e-01	+9.419840909459019e-02	-3.736528140902449e-02	+5.762854467452381e-17
1.519413888454437e-01	+1.077895109869061e-01	-4.279266722975552e-02	-1.945774071471825e-16
1.523443162441254e-01	+1.250959105489685e-01	-4.854458703155740e-02	+2.765747531959468e-16
1.527472585439682e-01	+1.397889729511761e-01	-5.429619024874928e-02	+2.822366619889105e-16
1.531501859426498e-01	+1.510008761164873e-01	-5.700150029207856e-02	-7.845227513721746e-17
1.535531133413315e-01	+1.633307064177401e-01	-5.960533173262215e-02	-3.041472508886299e-16
1.539829075336456e-01	+1.847107571218987e-01	-6.649297713716849e-02	+4.406714708106587e-17
1.544127017259598e-01	+1.942465404335222e-01	-6.763911371263989e-02	+4.555829406780068e-16
1.548424959182739e-01	+2.062110950184692e-01	-6.934376050768244e-02	-1.885680682653991e-16
1.552722901105881e-01	+2.100755721619694e-01	-6.765857078386620e-02	-1.793128435409989e-16
1.557020694017410e-01	+2.179359168826706e-01	-6.664034195921498e-02	+3.648912287719401e-16
1.561318635940552e-01	+2.313827949076091e-01	-6.787857741129812e-02	-2.817975659050233e-16
1.565616577863693e-01	+2.404489648856435e-01	-6.791001247071128e-02	+3.193300014574714e-17
1.570528447628021e-01	+2.157357952359066e-01	-5.229434146300821e-02	+2.113043962349380e-16
1.575440466403961e-01	+2.200658030032232e-01	-4.880979561958405e-02	+1.713793603594339e-17
1.580352336168289e-01	+2.054674079337487e-01	-4.013480154835413e-02	+1.275399118441550e-16
1.585264205932617e-01	+2.148760338339274e-01	-3.976122143551644e-02	-7.338297366543541e-17
1.590176224708557e-01	+2.217559969812804e-01	-3.752296777243066e-02	-1.413144220186656e-16
1.595088094472885e-01	+2.291037853712078e-01	-3.563354820856843e-02	+1.980577474737421e-16
1.599999964237213e-01	+2.414247468177526e-01	-3.473818552491033e-02	+3.339548031842351e-17
1.605263203382492e-01	+3.150189939785759e-01	-5.014835787506725e-02	-2.132934840006580e-16
1.610526293516159e-01	+3.004147492611698e-01	-3.859766164463223e-02	+9.843998507314491e-17
1.615789532661438e-01	+3.462946888555344e-01	-4.490570515280171e-02	+2.900903369164985e-16
1.621403545141220e-01	+3.358345965038703e-01	-3.597691480733352e-02	-2.250613079733393e-16
1.626643240451813e-01	+3.702149902863738e-01	-3.534393709455722e-02	+2.941191354349057e-16
1.631883084774017e-01	+3.497688782156967e-01	-2.499466524273496e-02	-3.018191135634437e-16
1.637122780084610e-01	+3.742409043116683e-01	-2.349710571074179e-02	+2.663236244447990e-16
1.641959547996521e-01	+3.567099574394484e-01	-1.517660664490313e-02	+1.650426385891612e-17
1.646796166896820e-01	+3.776563554143827e-01	-1.110887823869034e-02	+1.327379213635836e-16
1.651632934808731e-01	+3.791391785315406e-01	-5.524753710392538e-03	-7.590316601814624e-17
1.656469702720642e-01	+3.800098856275616e-01	-2.333030841936024e-04	-1.455517925959151e-16
1.661306321620941e-01	+3.926486499604782e-01	+3.383116310699133e-03	+2.674796041617239e-17
1.665605604648590e-01	+4.000818538548814e-01	+1.201374953795099e-02	+2.432681571287341e-16
1.669904887676239e-01	+4.121445432767632e-01	+1.534695753421967e-02	-1.707978647154874e-16
1.674204170703888e-01	+4.198769740723565e-01	+2.045166708061541e-02	+3.562060712900503e-17
1.678503453731537e-01	+4.301773193826065e-01	+2.694024636504944e-02	+4.372599620743398e-17
1.682802885770798e-01	+4.311758635609126e-01	+3.215867299393922e-02	+2.522165046040107e-17
1.687102168798447e-01	+4.442467027543935e-01	+3.755076305900377e-02	+2.372370468468132e-16
1.691401451826096e-01	+4.447979962674210e-01	+4.455609993534851e-02	+3.829742907128028e-17
1.695700734853745e-01	+4.506970240253670e-01	+5.044456007825069e-02	+3.506046336611916e-17
1.700000017881393e-01	+4.560904743254154e-01	+5.570749384397972e-02	-2.532695616931698e-16
1.703846156597137e-01	+4.515517464423355e-01	+6.101220402930597e-02	+3.721573039140933e-16
1.707544326782227e-01	+4.774977814818830e-01	+6.685318205782662e-02	+2.096628679272415e-17
1.711242645978928e-01	+4.847992846890488e-01	+7.296408167399036e-02	+3.429182027443176e-17
1.714792847633362e-01	+4.882726602953140e-01	+7.888347570444980e-02	-1.938834869747463e-16
1.718343198299408e-01	+4.964971985894653e-01	+8.465575163773836e-02	+2.887494727727281e-16
1.721893548965454e-01	+5.059320063798103e-01	+9.079133342144861e-02	-1.980460049208421e-16
1.725443750619888e-01	+5.130278421574113e-01	+9.706307430499776e-02	+2.927521496033233e-16
1.728832721710205e-01	+5.158218310162340e-01	+1.030135764232247e-01	+2.979831299564341e-17
1.732221692800522e-01	+5.261862586834861e-01	+1.092245026311368e-01	-2.005857294933414e-16
1.735610514879227e-01	+5.323859356631840e-01	+1.152695681825269e-01	-5.527087296934430e-17
1.738999485969543e-01	+5.388648682375509e-01	+1.217392338662161e-01	+4.007217841295141e-16
1.742210090160370e-01	+5.388096241972915e-01	+1.272896930197034e-01	-2.236773255193877e-16
1.745420545339584e-01	+5.448497791831747e-01	+1.334785944250809e-01	+3.170521264290607e-16
1.748631149530411e-01	+5.525879112302451e-01	+1.396804490991456e-01	-2.188231693755301e-16
1.751841753721237e-01	+5.587012278269252e-01	+1.459254747091555e-01	+3.113648997432188e-17
1.755052208900452e-01	+5.600786379655774e-01	+1.517131841596053e-01	+3.218935112418953e-16
1.758048683404922e-01	+5.584389679400208e-01	+1.568478464924538e-01	-2.333226983061160e-16
1.761045306921005e-01	+5.630322129771240e-01	+1.628672424580478e-01	+6.529612637693741e-17
1.764041781425476e-01	+5.722076340847804e-01	+1.694058011079169e-01	+3.294405428080641e-16
1.767038255929947e-01	+5.805752014441441e-01	+1.761498276497446e-01	+4.552519620982020e-17
1.770034879446030e-01	+5.830654677800979e-01	+1.821680114372065e-01	+4.662705590338234e-17
1.773031353950500e-01	+5.837289712074883e-01	+1.879632786008985e-01	+5.114400118942251e-17
1.776027828454971e-01	+5.863984495111290e-01	+1.939477475520415e-01	-2.279042258912518e-16
1.779024302959442e-01	+5.942603272866731e-01	+2.008184640487077e-01	+5.164151315849495e-17
1.782020926475525e-01	+5.998272800072515e-01	+2.074119507310125e-01	+5.019998593569608e-16
1.785017400979996e-01	+6.040630420549860e-01	+2.139723707374002e-01	-1.240777430324273e-16
1.788013875484467e-01	+6.058811062764072e-01	+2.201113801675861e-01	+2.173455234266136e-16
1.791010499000549e-01	+6.077110751414758e-01	+2.261272152255007e-01	-1.404403062451615e-16
1.794006973505020e-01	+6.120126898187691e-01	+2.327651784141652e-01	-2.154737456307606e-16
1.797003448009491e-01	+6.156122347953434e-01	+2.393036037229586e-01	+5.029182267654976e-17
1.800000071525574e-01	+6.208841108952388e-01	+2.464388606476970e-01	+3.534031073108693e-16
1.802702695131302e-01	+6.216249230592812e-01	+2.519728544954450e-01	-2.646798658284949e-16
1.805332303047180e-01	+6.220875688418860e-01	+2.573258839947998e-01	+6.428979875846659e-17
1.807962059974670e-01	+6.254465543740435e-01	+2.632768863921380e-01	+6.624440720988515e-17
1.810591667890549e-01	+6.308125643571865e-01	+2.696676183149516e-01	+3.982709817835097e-16
1.813221275806427e-01	+6.354937158092721e-01	+2.759948316366395e-01	+4.206227321209391e-17
1.815773695707321e-01	+6.374791717680852e-01	+2.815894433592331e-01	-2.925652291679138e-16
1.818325966596603e-01	+6.379698819477703e-01	+2.868842790741231e-01	+4.738119936569329e-17
1.820878237485886e-01	+6.383866302579503e-01	+2.921099718101932e-01	+4.221747863877613e-16
1.823430657386780e-01	+6.395427601205886e-01	+2.974629140659693e-01	+3.476108554033882e-17
1.825900524854660e-01	+6.409981612496064e-01	+3.027197381454214e-01	-2.933309417258325e-16
1.828370541334152e-01	+6.433688798680506e-01	+3.083090395523065e-01	+4.206391204973785e-16
1.830840557813644e-01	+6.460823788797906e-01	+3.140919167368771e-01	+2.643612526508024e-16
1.833310574293137e-01	+6.486938611226943e-01	+3.199300138241127e-01	-4.882573933050901e-16
1.835780441761017e-01	+6.506674300032768e-01	+3.256285744031537e-01	+6.236818755918706e-17
1.838250458240509e-01	+6.520397130777413e-01	+3.311564367781918e-01	+5.818667926799724e-17
1.840625405311584e-01	+6.528242882367681e-01	+3.363006307296360e-01	+4.251765092643765e-16
1.843000501394272e-01	+6.538717925233798e-01	+3.415854635948459e-01	+2.763032624384497e-16
1.845375448465347e-01	+6.562202024791410e-01	+3.472783414895050e-01	-5.091635914994394e-16
1.847750395536423e-01	+6.589357392601416e-01	+3.531755723315199e-01	+4.123873218146216e-16
1.850125342607498e-01	+6.616472040212533e-01	+3.591274321549596e-01	+8.074232832531983e-17
1.852500289678574e-01	+6.635540812185501e-01	+3.648438894736343e-01	+5.489696592321082e-17
1.854875385761261e-01	+6.648780733460253e-01	+3.703577462598658e-01	-4.438154133932628e-16
1.857131570577621e-01	+6.645345423861539e-01	+3.750536324077741e-01	+6.112732197186741e-16
1.859387755393982e-01	+6.653535452327564e-01	+3.801720663343692e-01	+4.971592513919007e-17
1.861644089221954e-01	+6.673454930181484e-01	+3.856661263480122e-01	+8.969219237652881e-17
1.863900274038315e-01	+6.697038522738391e-01	+3.912909671428670e-01	-3.224640058312702e-16
1.866156458854675e-01	+6.703626552409205e-01	+3.963869145648288e-01	+6.629250185970487e-16
1.868412792682648e-01	+6.715884241237453e-01	+4.017332642200847e-01	-1.713021500636336e-16
1.870668977499008e-01	+6.728309605159545e-01	+4.070438653815066e-01	-3.175422265714077e-16
1.872925162315369e-01	+6.724941988210029e-01	+4.117775802590705e-01	+6.446084760414105e-17
1.875181496143341e-01	+6.718810889159800e-01	+4.164073678289749e-01	+6.387443003322223e-17
1.877437680959702e-01	+6.729912610250335e-01	+4.216592638816288e-01	+4.481550274447734e-16
1.879693865776062e-01	+6.739920837679476e-01	+4.268866801883808e-01	+7.171031863275270e-17
1.881950199604034e-01	+6.754804353934204e-01	+4.323613373776985e-01	+8.707805035514399e-17
1.884206384420395e-01	+6.757920635453804e-01	+4.374258981713252e-01	+5.536673573323731e-17
1.886462569236755e-01	+6.763012529503598e-01	+4.425735947206342e-01	+8.642665812691627e-17
1.888718903064728e-01	+6.760207056297387e-01	+4.474259178896003e-01	-4.869655877905978e-16
1.890975087881088e-01	+6.762791847692191e-01	+4.524475882471014e-01	+2.123568648438785e-16
1.893231272697449e-01	+6.767113235769816e-01	+4.575147964507831e-01	+4.381828565149582e-16
1.895487606525421e-01	+6.769745123981861e-01	+4.625236450666547e-01	-2.934661560174398e-16
1.897743791341782e-01	+6.768229968223718e-01	+4.673923298767841e-01	+6.303608319213161e-17
1.899999976158142e-01	+6.765053415186844e-01	+4.722385838675775e-01	+7.243886006717436e-17
1.902083307504654e-01	+6.753338906689689e-01	+4.764199333762333e-01	+4.923642334257462e-16
1.904123276472092e-01	+6.743085358508342e-01	+4.805804799417395e-01	+7.761286127668166e-17
1.906163245439529e-01	+6.746445835023058e-01	+4.853739241783426e-01	+3.278062347752968e-16
1.908203065395355e-01	+6.766077489129712e-01	+4.909297359335973e-01	-1.867906267907643e-16
1.910243034362793e-01	+6.791526200122449e-01	+4.968067635181133e-01	-3.606011491792629e-16
1.912283003330231e-01	+6.808889282906161e-01	+5.023267620501066e-01	+4.760348359404635e-16
1.914276480674744e-01	+6.810332791277408e-01	+5.069883620485426e-01	+1.000534730882752e-16
1.916270107030869e-01	+6.797475077987640e-01	+5.109279325900340e-01	+6.775962590942232e-17
1.918263733386993e-01	+6.779488753608301e-01	+5.145540097620608e-01	-3.734187559425275e-16
1.920257210731506e-01	+6.765605146294178e-01	+5.183185832805570e-01	+8.338016115668847e-17
1.922250837087631e-01	+6.760894131345403e-01	+5.225146673346635e-01	+5.320867537910670e-17
1.924194544553757e-01	+6.764307686987671e-01	+5.270453568833028e-01	+5.613668184766174e-16
1.926138252019882e-01	+6.770376097759646e-01	+5.317909098109478e-01	+4.037104994689688e-17
1.928081959486008e-01	+6.774891228674875e-01	+5.365389320651227e-01	-3.423772612682305e-16
1.930025815963745e-01	+6.775068480169321e-01	+5.410988758065310e-01	+7.953799909841328e-16
1.931969523429871e-01	+6.770021439847483e-01	+5.453540263607221e-01	-6.501803624526260e-16
1.933913230895996e-01	+6.760835008387582e-01	+5.493171809840729e-01	+8.417000000078369e-17
1.935856938362122e-01	+6.749064391896111e-01	+5.530618888844028e-01	+5.104408541269418e-16
1.937743425369263e-01	+6.736531547686280e-01	+5.565843749634959e-01	-5.622997976466276e-16
1.939630061388016e-01	+6.724564698857959e-01	+5.601230224766383e-01	+7.409435767186655e-16
1.941516548395157e-01	+6.715714178610552e-01	+5.638650147075092e-01	-3.876556787099956e-16
1.943403184413910e-01	+6.710644812384399e-01	+5.678860406215536e-01	+5.584968959914127e-16
1.945289671421051e-01	+6.708065392087065e-01	+5.721205321246187e-01	+7.898861086249055e-17
1.947176307439804e-01	+6.705471404940448e-01	+5.764089868456059e-01	+6.341347902292410e-17
1.949062794446945e-01	+6.700011569107550e-01	+5.805385060321948e-01	+1.103549038470511e-16
1.950949430465698e-01	+6.690868546029792e-01	+5.844188761066362e-01	-5.712012060550506e-16
1.952835917472839e-01	+6.679269096633174e-01	+5.881089992220586e-01	+7.312994568307977e-16
1.954649984836578e-01	+6.667145143918536e-01	+5.915772056914693e-01	+8.566377956388373e-17
1.956464052200317e-01	+6.655182154622382e-01	+5.950416446304506e-01	-3.912312024710244e-16
1.958277970552444e-01	+6.646002354422147e-01	+5.986955210033289e-01	-1.292907555567998e-16
1.960092037916183e-01	+6.640487969090580e-01	+6.026328582993342e-01	+7.554805226164216e-16
1.961905956268311e-01	+6.637034366572231e-01	+6.067620826699703e-01	-3.934493317098585e-16
1.963720023632050e-01	+6.633185752927222e-01	+6.109053251638478e-01	+8.490933105587666e-16
1.965533941984177e-01	+6.626991041703536e-01	+6.149143486254559e-01	-6.585045862760082e-16
1.967348009347916e-01	+6.617984892197333e-01	+6.187299582779049e-01	+5.274920745143720e-16
1.969161927700043e-01	+6.606926523539473e-01	+6.223821449385929e-01	+1.010518295026172e-16
1.970975995063782e-01	+6.595286226078108e-01	+6.259631101632688e-01	-4.067892392892024e-16
1.972790062427521e-01	+6.584143117456681e-01	+6.295562890748275e-01	+5.721397719148659e-16
1.974603980779648e-01	+6.573727149408018e-01	+6.331948721220100e-01	-6.125618123120449e-16
1.976418048143387e-01	+6.563845475087854e-01	+6.368830752888759e-01	+2.933762141887653e-16
1.978231966495514e-01	+6.554143200001773e-01	+6.406097438427651e-01	+5.535997574533714e-16
1.980046033859253e-01	+6.543953690246815e-01	+6.443232234859396e-01	+9.978016768107550e-17
1.981859952211380e-01	+6.532559884159396e-01	+6.479502764113301e-01	-3.595066447275510e-16
1.983674019575119e-01	+6.519620097532303e-01	+6.514354374593809e-01	+8.339728416157112e-17
1.985487937927246e-01	+6.505218071178435e-01	+6.547725880734024e-01	+8.520534577243439e-17
1.987302005290985e-01	+6.489919198674143e-01	+6.580107775569598e-01	+7.357526254472711e-17
1.989115923643112e-01	+6.474412016177870e-01	+6.612220737973318e-01	+9.616902961084136e-17
1.990929991006851e-01	+6.458943631428717e-01	+6.644343821540464e-01	+6.132483442005893e-17
1.992744058370590e-01	+6.443407280761382e-01	+6.676385561210372e-01	+9.078179080653794e-17
1.994557976722717e-01	+6.426533051904891e-01	+6.710568116479656e-01	+5.708516750553425e-16
1.996372044086456e-01	+6.401573095263724e-01	+6.735391404224836e-01	-3.818674405727944e-16
1.998185962438583e-01	+6.382584629799292e-01	+6.763653568762741e-01	+7.062110865182743e-17
2.000000029802322e-01	+6.372387041511245e-01	+6.798857991999848e-01	+5.852027543589267e-16
2.001694887876511e-01	+6.363697843894717e-01	+6.832546778747181e-01	+1.011717668703817e-16
2.003389894962311e-01	+6.346944121380329e-01	+6.860547658479871e-01	-4.219844108167296e-16
2.005084753036499e-01	+6.327091079698526e-01	+6.886184864210827e-01	+1.047005815273835e-16
2.006749957799911e-01	+6.308532933478067e-01	+6.912250071000418e-01	+6.103783087108618e-16
2.008415162563324e-01	+6.292173669093736e-01	+6.940035243919056e-01	-6.098558159052157e-16
2.010080218315125e-01	+6.278843456448120e-01	+6.970140025334916e-01	+1.188378214138403e-15
2.011745423078537e-01	+6.267284145667151e-01	+7.002012115968828e-01	-2.740776529890995e-16
2.013410627841949e-01	+6.256082464143695e-01	+7.034340614520674e-01	-4.346270483039974e-16
2.015075832605362e-01	+6.244081230014348e-01	+7.067999985363594e-01	+6.310330141810491e-16
2.016741037368774e-01	+6.223417849293437e-01	+7.093778839111122e-01	-4.168250072883728e-16
2.018373608589172e-01	+6.211729590026196e-01	+7.124740300759184e-01	+1.188873682842018e-15
2.020006030797958e-01	+6.201593859758423e-01	+7.158036718464696e-01	-1.039222427983862e-15
