# Trim_Forces           
# Time                  	total_x                 	total_y                 	total_z                 
3.911650180816650e-01	+5.864905585771304e-02	+8.579720287644378e-02	-1.965639089593322e-17
3.926356434822083e-01	+6.294811398919659e-02	+1.008411573963979e-01	+1.472149102008087e-17
3.941026926040649e-01	+6.699702335376807e-02	+1.168923580243634e-01	+1.296600077917663e-17
3.955662250518799e-01	+7.029908284611289e-02	+1.333211217003971e-01	-2.080400822319989e-17
3.970262110233307e-01	+7.279085586863591e-02	+1.499839723677524e-01	+1.501416842370163e-17
3.984826505184174e-01	+7.420892300885903e-02	+1.665965288317663e-01	+9.351763354702490e-19
3.999391198158264e-01	+7.331417514918512e-02	+1.807438792307275e-01	+2.280446553275829e-18
4.013920426368713e-01	+7.417255505385840e-02	+1.994837498245109e-01	-1.472578414675774e-17
4.028449952602386e-01	+7.462509480833485e-02	+2.193946893853630e-01	+1.714911281248143e-17
4.042944014072418e-01	+7.252096574927865e-02	+2.361479100709918e-01	-9.612424873003771e-18
4.057438075542450e-01	+6.895182570155028e-02	+2.515204883587001e-01	+2.776974042446585e-18
4.071932137012482e-01	+6.438406807332474e-02	+2.662499777941199e-01	+1.919404272767176e-17
4.086425900459290e-01	+5.964134644936872e-02	+2.822102087708350e-01	-1.633995883431975e-17
4.100919961929321e-01	+5.429224592753579e-02	+2.984136740902436e-01	+2.343626049929469e-17
4.115414023399353e-01	+4.824201748890247e-02	+3.147361802468915e-01	-2.073278896661538e-17
4.129908084869385e-01	+4.096338939641275e-02	+3.294991740978859e-01	+1.994630903632424e-17
4.144402146339417e-01	+3.282983449539342e-02	+3.435932373276093e-01	-7.410478865610236e-18
4.158932268619537e-01	+2.395851660644441e-02	+3.573940297498535e-01	+1.460295052720879e-17
4.173390269279480e-01	+1.429361782625092e-02	+3.700077064864559e-01	-1.125713672930035e-17
4.187566936016083e-01	+4.172289068466878e-03	+3.819419053056282e-01	+2.356451400680154e-18
4.201472401618958e-01	-5.578870669259808e-02	+2.007547808848359e-01	-8.625309603117981e-18
4.215180575847626e-01	-4.464291914712965e-02	+2.633665795633948e-01	+1.049340267559470e-18
4.228791892528534e-01	-2.719069052806788e-02	+3.772803388399572e-01	+3.666159602997904e-18
4.242371022701263e-01	-5.288813647329828e-02	+2.994627019166020e-01	+1.928904800786797e-17
4.255886673927307e-01	-5.927966030881155e-02	+3.096655384063996e-01	-6.435555447999992e-18
4.269370436668396e-01	-6.790093909572939e-02	+3.072453891604194e-01	-9.543427297706509e-18
4.282822608947754e-01	-7.627482876550820e-02	+3.052100604702557e-01	+7.862541410485023e-19
4.296243190765381e-01	-8.447195878233715e-02	+3.016069125078459e-01	+4.130190148560838e-18
4.309663772583008e-01	-9.245211935466023e-02	+2.965962888355202e-01	+1.442564478764451e-17
4.323053061962128e-01	-1.001219448643128e-01	+2.919403696413300e-01	-1.494467442036150e-17
4.336442053318024e-01	-1.073273171771366e-01	+2.845809318283816e-01	-2.203254365949941e-19
